DATE,OPEN,HIGH,LOW,CLOSE
2005/4/21,106.84,107.5,106.6,106.86
2005/4/22,106.86,107.44,106.68,106.05
2005/4/25,106.05,106.97,105.77,105.6
2005/4/26,105.6,106.07,105.26,106.05
2005/4/27,106.05,106.16,105.59,105.8
2005/4/28,105.8,106.4,105.66,106.1
2005/4/29,106.1,106.29,105.5,104.85
2005/5/2,104.85,106.08,104.58,104.96
2005/5/3,104.96,105.43,104.73,105.07
2005/5/4,105.07,105.36,104.93,104.48
2005/5/5,104.48,105,104.2,104.46
2005/5/6,104.46,104.68,104.21,104.97
2005/5/9,104.97,105.12,104.46,105.55
2005/5/10,105.55,105.69,105.05,105.59
2005/5/11,105.59,105.96,105.38,105.73
2005/5/12,105.73,105.95,104.85,106.7
2005/5/13,106.7,106.93,105.69,107.34
2005/5/16,107.34,107.44,106.67,106.85
2005/5/17,106.85,107.79,106.7,107.51
2005/5/18,107.51,107.55,106.56,106.85
2005/5/19,106.85,107.74,106.72,107.59
2005/5/20,107.59,107.67,106.95,108.13
2005/5/23,108.13,108.3,107.35,107.63
2005/5/24,107.63,108.31,107.55,107.49
2005/5/25,107.49,107.81,107.23,107.7
2005/5/26,107.7,107.88,107.19,107.96
2005/5/27,107.96,108.28,107.64,107.92
2005/5/30,107.92,108.1,107.74,107.95
2005/5/31,107.95,108.17,107.75,108.5
2005/6/1,108.5,108.56,107.72,108.73
2005/6/2,108.73,108.84,108.14,108.18
2005/6/3,108.18,108.8,108.09,107.83
2005/6/6,107.83,108.27,107.45,106.85
2005/6/7,106.85,107.84,106.72,106.61
2005/6/8,106.61,107.04,106.51,107.21
2005/6/9,107.21,107.38,106.53,107.44
2005/6/10,107.44,107.77,107.08,108.58
2005/6/13,108.58,108.66,107.32,109.52
2005/6/14,109.52,109.69,108.45,109.42
2005/6/15,109.42,109.61,109.08,109.3
2005/6/16,109.3,109.72,109.14,108.95
2005/6/17,108.95,109.4,108.66,108.66
2005/6/20,108.66,109.09,108.6,109.4
2005/6/21,109.4,109.61,108.6,108.2
2005/6/22,108.2,109.49,108.15,108.75
2005/6/23,108.75,109.15,108.35,108.9
2005/6/24,108.9,108.97,108.41,109.15
2005/6/27,109.15,109.4,108.89,109.3
2005/6/28,109.3,109.45,109.1,109.88
2005/6/29,109.88,110.09,109.22,110.43
2005/6/30,110.43,110.65,109.72,110.82
2005/7/1,110.82,110.98,109.99,111.71
2005/7/4,111.71,111.77,110.02,111.6
2005/7/5,111.6,111.88,111.32,111.71
2005/7/6,111.71,112.13,111.4,112.21
2005/7/7,112.21,112.29,111.46,112.08
2005/7/8,112.08,112.33,111.53,112.19
2005/7/11,112.19,112.6,111.78,111.79
2005/7/12,111.79,112.25,111.68,110.89
2005/7/13,110.89,111.79,110.75,112.1
2005/7/14,112.1,112.28,110.91,112.29
2005/7/15,112.29,112.38,111.65,112.24
2005/7/18,112.24,112.43,111.76,111.85
2005/7/19,111.85,112.36,111.5,112.72
2005/7/20,112.72,112.98,111.84,112.74
2005/7/21,112.74,113.73,112.45,110.36
2005/7/22,110.36,112.86,109.87,111.22
2005/7/25,111.22,111.47,110.34,111.46
2005/7/26,111.46,111.99,111.25,112.5
2005/7/27,112.5,112.63,111.47,112.28
2005/7/28,112.28,112.8,112.15,112.11
2005/7/29,112.11,112.88,111.97,112.4
2005/8/1,112.4,112.45,111.85,112.15
2005/8/2,112.15,112.77,111.72,111.4
2005/8/3,111.4,112.36,111.1,111.02
2005/8/4,111.02,111.94,110.98,111.28
2005/8/5,111.28,111.63,110.75,112.03
2005/8/8,112.03,112.2,111.13,112.05
2005/8/9,112.05,112.63,111.55,111.94
2005/8/10,111.94,112.25,111.67,110.63
2005/8/11,110.63,111.87,110.4,109.7
2005/8/12,109.7,110.74,109.56,109.45
2005/8/15,109.45,109.95,109.3,109.27
2005/8/16,109.27,109.82,109.21,109.54
2005/8/17,109.54,109.66,109.05,109.95
2005/8/18,109.95,110.09,109.39,110.58
2005/8/19,110.58,110.67,109.75,110.4
2005/8/22,110.4,110.83,110.31,109.7
2005/8/23,109.7,110.55,109.41,109.83
2005/8/24,109.83,110.17,109.59,110.11
2005/8/25,110.11,110.74,109.89,109.9
2005/8/26,109.9,110.45,109.76,110.22
2005/8/29,110.22,110.39,109.35,110.64
2005/8/30,110.64,110.71,109.85,111.28
2005/8/31,111.28,111.61,110.48,110.6
2005/9/1,110.6,111.79,110.38,109.81
2005/9/2,109.81,110.93,109.6,109.7
2005/9/5,109.7,110.06,109.2,109.25
2005/9/6,109.25,109.8,108.75,109.55
2005/9/7,109.55,109.82,109.13,110.21
2005/9/8,110.21,110.3,109.42,110.57
2005/9/9,110.57,110.63,110,109.82
2005/9/12,109.82,110.75,109.48,110.24
2005/9/13,110.24,110.3,108.96,110.65
2005/9/14,110.65,111.06,110.12,110.38
2005/9/15,110.38,110.82,109.88,110.69
2005/9/16,110.69,110.73,110.16,111.38
2005/9/19,111.38,111.47,110.46,111.5
2005/9/20,111.5,111.68,111.17,111.93
2005/9/21,111.93,111.98,111.11,111.33
2005/9/22,111.33,112.03,110.97,111.7
2005/9/23,111.7,111.83,111.05,112.4
2005/9/26,112.4,112.44,111,112.26
2005/9/27,112.26,112.63,112.21,112.27
2005/9/28,112.27,113.52,112.17,113.15
2005/9/29,113.15,113.45,112.87,113
2005/9/30,113,113.23,112.67,113.62
2005/10/3,113.62,113.69,112.92,114.1
2005/10/4,114.1,114.38,113.3,114.25
2005/10/5,114.25,114.4,114.01,114.1
2005/10/6,114.1,114.41,113.57,113.17
2005/10/7,113.17,114.19,113.02,113.8
2005/10/10,113.8,114.01,113.25,114.23
2005/10/11,114.23,114.3,113.55,114.57
2005/10/12,114.57,114.64,113.81,114.33
2005/10/13,114.33,114.75,114.25,114.55
2005/10/14,114.55,115.1,114.21,113.99
2005/10/17,113.99,114.9,113.86,114.87
2005/10/18,114.87,114.92,113.76,115.71
2005/10/19,115.71,115.94,114.92,115.37
2005/10/20,115.37,115.98,115.33,115.37
2005/10/21,115.37,115.78,115.26,115.9
2005/10/24,115.9,115.98,114.97,115.5
2005/10/25,115.5,115.97,115.06,114.9
2005/10/26,114.9,115.74,114.61,115.82
2005/10/27,115.82,115.94,114.91,115.45
2005/10/28,115.45,116.24,114.85,115.62
2005/10/31,115.62,115.69,115.08,116.36
2005/11/1,116.36,116.45,115.54,116.67
2005/11/2,116.67,116.78,116.38,116.8
2005/11/3,116.8,116.98,116.56,117.2
2005/11/4,117.2,117.4,116.8,118.24
2005/11/7,118.24,118.35,117.15,117.54
2005/11/8,117.54,118.38,117.46,117.25
2005/11/9,117.25,117.98,117.1,117.53
2005/11/10,117.53,117.75,116.86,118.15
2005/11/11,118.15,118.25,117.35,117.94
2005/11/14,117.94,118.2,117.65,118.77
2005/11/15,118.77,118.92,117.85,118.95
2005/11/16,118.95,119.43,118.71,119.1
2005/11/17,119.1,119.58,118.81,118.68
2005/11/18,118.68,119.3,118.47,119.17
2005/11/21,119.17,119.4,118.69,118.93
2005/11/22,118.93,119.46,118.55,118.84
2005/11/23,118.84,119.52,118.67,118.81
2005/11/24,118.81,119.04,118.2,118.83
2005/11/25,118.83,118.97,118.54,119.59
2005/11/28,119.59,119.69,118.9,118.61
2005/11/29,118.61,119.94,118.34,119.56
2005/11/30,119.56,119.7,118.8,119.81
2005/12/1,119.81,119.84,119.23,120.65
2005/12/2,120.65,120.73,119.67,120.58
2005/12/5,120.58,121.24,120.19,120.81
2005/12/6,120.81,121.4,120.61,120.78
2005/12/7,120.78,121.26,120.76,121.12
2005/12/8,121.12,121.18,120.57,120.34
2005/12/9,120.34,121.16,119.98,120.62
2005/12/12,120.62,120.76,120.28,119.79
2005/12/13,119.79,121.07,119.53,119.95
2005/12/14,119.95,121.47,119.64,117.34
2005/12/15,117.34,120.22,116.71,116.34
2005/12/16,116.34,117.7,115.82,115.72
2005/12/19,115.72,116.52,115.61,116.01
2005/12/20,116.01,116.59,115.52,117.08
2005/12/21,117.08,117.3,115.97,117.2
2005/12/22,117.2,117.49,116.75,116.54
2005/12/23,116.54,117.65,116.41,116.31
2005/12/26,116.31,116.9,116.13,116.43
2005/12/27,116.43,116.58,116,117.44
2005/12/28,117.44,117.45,116.32,117.67
2005/12/29,117.67,117.94,116.98,117.83
2005/12/30,117.83,117.99,117.71,117.95
2006/1/2,117.95,118.17,117.01,117.95
2006/1/3,117.95,117.95,117.95,116.09
2006/1/4,116.09,117.9,116.01,115.95
2006/1/5,115.95,116.43,115.61,115.9
2006/1/6,115.9,116.47,115.76,114.4
2006/1/9,114.4,116.3,114.22,114.43
2006/1/10,114.43,114.77,113.76,114.46
2006/1/11,114.46,114.79,114.11,114.11
2006/1/12,114.11,114.9,113.91,114.22
2006/1/13,114.22,114.45,113.41,114.2
2006/1/16,114.2,114.8,114.19,114.88
2006/1/17,114.88,115.12,113.79,115.53
2006/1/18,115.53,115.94,114.57,115.27
2006/1/19,115.27,115.9,114.8,115.46
2006/1/20,115.46,115.48,114.93,115.23
2006/1/23,115.23,115.68,114.96,114.48
2006/1/24,114.48,115.33,114.15,114.54
2006/1/25,114.54,114.83,114.33,115.76
2006/1/26,115.76,115.99,114.64,116.34
2006/1/27,116.34,116.53,115.45,117.29
2006/1/30,117.29,117.42,116.12,117.58
2006/1/31,117.58,117.81,117.01,117.31
2006/2/1,117.31,117.79,116.68,117.93
2006/2/2,117.93,118.11,117.09,118.49
2006/2/3,118.49,118.66,117.88,118.98
2006/2/6,118.98,119.4,118.33,118.99
2006/2/7,118.99,119.12,118.49,118.17
2006/2/8,118.17,119.18,117.61,118.61
2006/2/9,118.61,118.83,117.58,118.88
2006/2/10,118.88,118.9,118.29,117.93
2006/2/13,117.93,118.95,116.88,117.67
2006/2/14,117.67,118.26,117.51,117.38
2006/2/15,117.38,117.78,117.12,117.92
2006/2/16,117.92,118.13,116.75,117.8
2006/2/17,117.8,118.27,117.7,118.29
2006/2/20,118.29,118.87,117.32,118.2
2006/2/21,118.2,118.35,117.95,118.7
2006/2/22,118.7,118.97,118.27,118.6
2006/2/23,118.6,118.9,118.3,117.16
2006/2/24,117.16,118.53,116.76,116.94
2006/2/27,116.94,117.16,116.42,116.17
2006/2/28,116.17,117.16,115.68,115.73
2006/3/1,115.73,116.49,115.71,116.13
2006/3/2,116.13,116.33,115.45,115.83
2006/3/3,115.83,116.44,115.82,116.47
2006/3/6,116.47,116.81,115.56,117.52
2006/3/7,117.52,117.69,116.04,117.92
2006/3/8,117.92,118.06,117.36,117.84
2006/3/9,117.84,118.04,117.32,118.24
2006/3/10,118.24,118.43,117.09,119.05
2006/3/13,119.05,119.15,117.97,118.96
2006/3/14,118.96,119.2,118.75,117.41
2006/3/15,117.41,118.79,117.25,117.35
2006/3/16,117.35,117.75,117.17,116.82
2006/3/17,116.82,117.9,116.8,115.86
2006/3/20,115.86,116.98,115.7,116.16
2006/3/21,116.16,116.45,115.5,117.14
2006/3/22,117.14,117.36,116.24,116.83
2006/3/23,116.83,117.41,116.57,117.92
2006/3/24,117.92,117.95,116.75,117.46
2006/3/27,117.46,118.5,117.4,116.72
2006/3/28,116.72,117.68,116.41,117.95
2006/3/29,117.95,118.05,116.26,117.8
2006/3/30,117.8,118.22,117.46,117.34
2006/3/31,117.34,117.95,117.1,117.72
2006/4/3,117.72,118.15,117.15,117.66
2006/4/4,117.66,118.8,117.57,117.42
2006/4/5,117.42,117.95,117.23,117.38
2006/4/6,117.38,117.78,116.68,117.68
2006/4/7,117.68,117.99,117.2,118.31
2006/4/10,118.31,118.38,117.42,118.44
2006/4/11,118.44,118.71,117.9,118.21
2006/4/12,118.21,118.9,118.19,118.56
2006/4/13,118.56,118.6,117.83,118.53
2006/4/14,118.53,118.85,118.31,118.6
2006/4/17,118.6,118.74,118.45,117.82
2006/4/18,117.82,118.76,117.54,117.3
2006/4/19,117.3,118.22,117.25,117.29
2006/4/20,117.29,117.97,116.76,117.55
2006/4/21,117.55,117.9,117.23,116.65
2006/4/24,116.65,117.77,116.58,114.38
2006/4/25,114.38,116.15,114.24,114.8
2006/4/26,114.8,115,114.3,114.76
2006/4/27,114.76,115.39,114.59,114.09
2006/4/28,114.09,115.13,113.83,113.78
2006/5/1,113.78,114.5,113.66,113.26
2006/5/2,113.26,113.84,112.34,113.16
2006/5/3,113.16,114.03,113.09,113.65
2006/5/4,113.65,113.86,112.89,113.48
2006/5/5,113.48,114.17,113.26,112.36
2006/5/8,112.36,114.02,112.25,111.69
2006/5/9,111.69,112.29,110.99,111.13
2006/5/10,111.13,111.94,110.88,110.24
2006/5/11,110.24,111.27,110.11,110.7
2006/5/12,110.7,111.54,110.1,110.12
2006/5/15,110.12,110.74,109.31,110.17
2006/5/16,110.17,110.54,109.33,109.77
2006/5/17,109.77,110.88,109.67,110.95
2006/5/18,110.95,111.35,108.97,110.81
2006/5/19,110.81,111.26,110.33,111.74
2006/5/22,111.74,112.25,110.42,111.43
2006/5/23,111.43,112.95,111.31,111.25
2006/5/24,111.25,111.88,110.96,112.7
2006/5/25,112.7,112.96,111.63,111.74
2006/5/26,111.74,112.96,111.68,112.65
2006/5/29,112.65,112.74,111.47,112.57
2006/5/30,112.57,112.7,112.17,112.14
2006/5/31,112.14,112.8,111.62,112.6
2006/6/1,112.6,112.7,111.45,112.68
2006/6/2,112.68,113.38,112.35,111.67
2006/6/5,111.67,112.94,111.32,112.08
2006/6/6,112.08,112.18,111.32,113.13
2006/6/7,113.13,113.57,112.06,113.47
2006/6/8,113.47,113.69,112.92,114.2
2006/6/9,114.2,114.74,113.38,113.95
2006/6/12,113.95,114.35,113.55,114.26
2006/6/13,114.26,114.59,113.97,115.4
2006/6/14,115.4,115.44,114.25,115.09
2006/6/15,115.09,115.44,114.46,114.98
2006/6/16,114.98,115.23,114.64,115.07
2006/6/19,115.07,115.2,114.55,115.39
2006/6/20,115.39,115.78,115.1,114.87
2006/6/21,114.87,115.64,114.62,114.76
2006/6/22,114.76,115.23,114.38,116.11
2006/6/23,116.11,116.29,114.68,116.51
2006/6/26,116.51,116.6,115.76,116.32
2006/6/27,116.32,116.56,116.09,116.26
2006/6/28,116.26,116.71,115.86,116.4
2006/6/29,116.4,116.47,116.05,115.01
2006/6/30,115.01,116.63,114.85,114.46
2006/7/3,114.46,115.23,114.17,114.95
2006/7/4,114.95,114.95,114.1,114.57
2006/7/5,114.57,114.81,114.39,115.71
2006/7/6,115.71,115.77,114.58,115.15
2006/7/7,115.15,115.72,114.9,113.97
2006/7/10,113.97,115.3,113.78,114.11
2006/7/11,114.11,114.27,113.45,114.23
2006/7/12,114.23,114.68,113.93,115.53
2006/7/13,115.53,115.73,114.18,115.38
2006/7/14,115.38,115.52,114.99,116.16
2006/7/17,116.16,116.39,115.35,117.2
2006/7/18,117.2,117.29,116.08,117.37
2006/7/19,117.37,117.59,116.7,116.8
2006/7/20,116.8,117.88,116.65,116.84
2006/7/21,116.84,117.02,116.55,116.2
2006/7/24,116.2,117.14,115.83,116.81
2006/7/25,116.81,116.94,116.12,117.2
2006/7/26,117.2,117.4,116.53,116.32
2006/7/27,116.32,117.24,116.18,115.84
2006/7/28,115.84,116.43,115.3,114.7
2006/7/31,114.7,116.03,114.61,114.63
2006/8/1,114.63,114.84,114.19,114.54
2006/8/2,114.54,115.39,114.48,114.57
2006/8/3,114.57,114.89,114.21,114.93
2006/8/4,114.93,115.31,114.53,114.36
2006/8/7,114.36,115.55,113.97,115.1
2006/8/8,115.1,115.17,114.15,114.95
2006/8/9,114.95,115.28,114.55,115.35
2006/8/10,115.35,115.75,114.78,115.27
2006/8/11,115.27,115.62,114.67,116.35
2006/8/14,116.35,116.45,115.12,116.73
2006/8/15,116.73,116.75,116.17,116.12
2006/8/16,116.12,116.73,115.85,115.88
2006/8/17,115.88,116.38,115.63,115.96
2006/8/18,115.96,116.18,115.19,115.81
2006/8/21,115.81,116.09,115.46,115.83
2006/8/22,115.83,115.97,115.35,116.6
2006/8/23,116.6,116.85,115.83,116.36
2006/8/24,116.36,116.63,116.1,116.48
2006/8/25,116.48,116.6,116.19,117.28
2006/8/28,117.28,117.41,116.43,117.16
2006/8/29,117.16,117.34,116.86,116.6
2006/8/30,116.6,117.25,116.51,117.11
2006/8/31,117.11,117.29,116.59,117.39
2006/9/1,117.39,117.48,116.9,117.1
2006/9/4,117.1,117.49,117.06,116.05
2006/9/5,116.05,117.12,115.88,115.94
2006/9/6,115.94,116.21,115.57,116.6
2006/9/7,116.6,116.9,115.97,116.36
2006/9/8,116.36,117.06,115.98,116.88
2006/9/11,116.88,117.02,116.1,117.58
2006/9/12,117.58,117.78,116.61,117.58
2006/9/13,117.58,118.15,117.39,117.57
2006/9/14,117.57,118.03,117.33,117.54
2006/9/15,117.54,117.77,117.3,117.65
2006/9/18,117.65,118.12,117.25,117.88
2006/9/19,117.88,118.29,117.12,117.57
2006/9/20,117.57,118.12,116.99,117.37
2006/9/21,117.37,117.76,116.97,116.3
2006/9/22,116.3,117.47,116.22,116.44
2006/9/25,116.44,116.62,116.08,116.44
2006/9/26,116.44,116.75,116.13,117.09
2006/9/27,117.09,117.25,116.26,117.48
2006/9/28,117.48,117.66,116.9,117.81
2006/9/29,117.81,117.93,117.33,118.1
2006/10/2,118.1,118.2,117.52,117.65
2006/10/3,117.65,118.4,117.53,117.92
2006/10/4,117.92,117.96,117.38,117.86
2006/10/5,117.86,118.29,117.83,117.69
2006/10/6,117.69,117.94,117.45,118.88
2006/10/9,118.88,119.12,117.63,119.1
2006/10/10,119.1,119.3,118.83,119.73
2006/10/11,119.73,119.77,118.89,119.73
2006/10/12,119.73,119.84,119.35,119.42
2006/10/13,119.42,119.78,119.25,119.6
2006/10/16,119.6,119.88,119.08,119.11
2006/10/17,119.11,119.8,118.98,118.67
2006/10/18,118.67,119.14,118.55,118.92
2006/10/19,118.92,119.18,118.31,118.15
2006/10/20,118.15,119.02,118.05,118.64
2006/10/23,118.64,118.8,118.13,119.28
2006/10/24,119.28,119.38,118.57,119.25
2006/10/25,119.25,119.66,119.08,118.95
2006/10/26,118.95,119.44,118.91,118.38
2006/10/27,118.38,119.16,118.27,117.6
2006/10/30,117.6,118.73,117.13,117.42
2006/10/31,117.42,117.62,117.2,116.92
2006/11/1,116.92,118.05,116.62,117.03
2006/11/2,117.03,117.17,116.57,117.13
2006/11/3,117.13,117.38,116.68,118.01
2006/11/6,118.01,118.19,116.95,118.27
2006/11/7,118.27,118.46,117.79,117.7
2006/11/8,117.7,118.31,117.25,117.73
2006/11/9,117.73,118.01,117.38,117.97
2006/11/10,117.97,118.6,117.71,117.61
2006/11/13,117.61,117.94,117.18,118.11
2006/11/14,118.11,118.3,117.13,117.53
2006/11/15,117.53,118.18,117.25,118.05
2006/11/16,118.05,118.2,117.53,118.19
2006/11/17,118.19,118.35,117.75,117.81
2006/11/20,117.81,118.47,117.51,118.09
2006/11/21,118.09,118.2,117.7,117.86
2006/11/22,117.86,118.26,117.75,116.74
2006/11/23,116.74,117.92,116.36,116.19
2006/11/24,116.19,116.82,116.03,115.84
2006/11/27,115.84,116.49,115.58,116.07
2006/11/28,116.07,116.4,115.4,116.09
2006/11/29,116.09,116.41,115.89,116.41
2006/11/30,116.41,116.47,115.58,115.74
2006/12/1,115.74,116.56,115.51,115.33
2006/12/4,115.33,116.38,114.97,115.36
2006/12/5,115.36,115.84,115.1,114.83
2006/12/6,114.83,115.43,114.43,115.2
2006/12/7,115.2,115.31,114.53,115.28
2006/12/8,115.28,115.39,114.76,116.38
2006/12/11,116.38,116.51,114.9,116.87
2006/12/12,116.87,117.26,116.16,116.92
2006/12/13,116.92,117.25,116.69,117.53
2006/12/14,117.53,117.62,116.65,117.84
2006/12/15,117.84,117.89,117.26,118.08
2006/12/18,118.08,118.33,117.45,118.11
2006/12/19,118.11,118.29,117.7,118.06
2006/12/20,118.06,118.32,117.82,118.35
2006/12/21,118.35,118.52,117.95,118.32
2006/12/22,118.32,118.53,117.95,118.93
2006/12/25,118.93,118.97,118.22,118.8
2006/12/26,118.8,118.8,118.8,119.12
2006/12/27,119.12,119.23,118.72,118.69
2006/12/28,118.69,119.22,118.28,118.93
2006/12/29,118.93,119.04,118.61,119.07
2007/1/1,119.07,119.18,118.74,118.93
2007/1/2,118.93,118.93,118.93,118.82
2007/1/3,118.82,119.06,118.51,119.36
2007/1/4,119.36,119.68,118.67,119.08
2007/1/5,119.08,119.52,119.01,118.59
2007/1/8,118.59,119.06,117.98,118.73
2007/1/9,118.73,118.83,118.11,119.36
2007/1/10,119.36,119.55,118.69,119.62
2007/1/11,119.62,119.78,119.13,120.42
2007/1/12,120.42,120.65,119.5,120.39
2007/1/15,120.39,120.74,120.16,120.47
2007/1/16,120.47,120.61,120.07,120.6
2007/1/17,120.6,120.77,120.23,120.68
2007/1/18,120.68,120.88,120.34,121.24
2007/1/19,121.24,121.6,120.48,121.28
2007/1/22,121.28,121.49,121.1,121.61
2007/1/23,121.61,121.8,121.21,121.65
2007/1/24,121.65,121.75,121.11,120.95
2007/1/25,120.95,121.79,120.65,121.13
2007/1/26,121.13,121.29,120.19,121.56
2007/1/29,121.56,121.66,121.22,121.94
2007/1/30,121.94,122.2,121.44,121.62
2007/1/31,121.62,122,121.47,120.71
2007/2/1,120.71,121.75,120.62,120.67
2007/2/2,120.67,120.92,120.1,121.06
2007/2/5,121.06,121.37,120.64,120.33
2007/2/6,120.33,121.19,120.24,120.09
2007/2/7,120.09,120.58,119.96,120.65
2007/2/8,120.65,120.82,120,121.04
2007/2/9,121.04,121.45,120.58,121.65
2007/2/12,121.65,121.75,120.99,121.91
2007/2/13,121.91,122.1,121.59,121.19
2007/2/14,121.19,121.96,121.09,120.77
2007/2/15,120.77,121.37,120.62,119.19
2007/2/16,119.19,120.78,119.17,119.25
2007/2/19,119.25,119.58,118.98,119.6
2007/2/20,119.6,119.73,119.2,119.96
2007/2/21,119.96,120.35,119.55,120.87
2007/2/22,120.87,121.2,119.71,121.54
2007/2/23,121.54,121.64,120.84,121.03
2007/2/26,121.03,121.64,120.93,120.56
2007/2/27,120.56,121.11,120.35,117.98
2007/2/28,117.98,120.75,117.5,118.4
2007/3/1,118.4,118.84,117.93,117.58
2007/3/2,117.58,118.87,116.96,116.77
2007/3/5,116.77,117.83,116.42,115.83
2007/3/6,115.83,116.78,115.16,116.61
2007/3/7,116.61,116.74,115.22,116.34
2007/3/8,116.34,116.9,116.01,117.11
2007/3/9,117.11,117.49,115.55,118.14
2007/3/12,118.14,118.38,117.09,117.61
2007/3/13,117.61,118.5,117.27,116.23
2007/3/14,116.23,117.78,116.21,117.02
2007/3/15,117.02,117.12,115.76,117.62
2007/3/16,117.62,117.78,117.02,116.72
2007/3/19,116.72,117.59,116.51,117.61
2007/3/20,117.61,117.77,116.25,117.24
2007/3/21,117.24,118.02,116.92,117.59
2007/3/22,117.59,117.95,117.15,118.15
2007/3/23,118.15,118.32,117.25,118.05
2007/3/26,118.05,118.26,117.4,118.07
2007/3/27,118.07,118.43,117.64,117.91
2007/3/28,117.91,118.39,117.74,116.86
2007/3/29,116.86,118,116.38,117.98
2007/3/30,117.98,118.09,116.67,117.78
2007/4/2,117.78,118.38,117.21,117.79
2007/4/3,117.79,118.08,117.4,118.88
2007/4/4,118.88,118.93,117.73,118.66
2007/4/5,118.66,119.09,118.6,118.73
2007/4/6,118.73,119,118.43,119.32
2007/4/9,119.32,119.39,118.69,119.28
2007/4/10,119.28,119.39,119.15,119.11
2007/4/11,119.11,119.36,118.76,119.31
2007/4/12,119.31,119.55,118.88,119.06
2007/4/13,119.06,119.52,118.8,119.17
2007/4/16,119.17,119.58,118.22,119.79
2007/4/17,119.79,119.87,118.98,119.93
2007/4/18,119.93,119.82,118.82,118.61
2007/4/19,118.61,119.03,118.11,118.37
2007/4/20,118.37,118.69,117.61,118.75
2007/4/23,118.75,118.97,118.25,118.59
2007/4/24,118.59,119.04,118.23,118.66
2007/4/25,118.66,118.95,118.24,118.7
2007/4/26,118.7,118.85,118.27,119.58
2007/4/27,119.58,119.67,118.54,119.64
2007/4/30,119.64,119.77,118.88,119.53
2007/5/1,119.53,119.76,119.15,119.72
2007/5/2,119.72,119.86,119.07,120.12
2007/5/3,120.12,120.28,119.47,120.43
2007/5/4,120.43,120.47,119.97,120.13
2007/5/7,120.13,120.47,119.9,120.08
2007/5/8,120.08,120.21,119.79,119.94
2007/5/9,119.94,120.14,119.52,120.09
2007/5/10,120.09,120.15,119.63,119.87
2007/5/11,119.87,120.54,119.83,120.13
2007/5/14,120.13,120.23,119.47,120.29
2007/5/15,120.29,120.46,120.04,120.26
2007/5/16,120.26,120.59,120.13,120.75
2007/5/17,120.75,120.83,120.15,121.28
2007/5/18,121.28,121.37,120.68,121.15
2007/5/21,121.15,121.39,120.69,121.46
2007/5/22,121.46,121.63,120.92,121.46
2007/5/23,121.46,121.6,121.2,121.64
2007/5/24,121.64,121.88,121.31,121.4
2007/5/25,121.4,121.68,121.24,121.72
2007/5/28,121.72,121.77,120.85,121.66
2007/5/29,121.66,121.81,121.62,121.55
2007/5/30,121.55,121.82,121.18,121.59
2007/5/31,121.59,121.77,121.29,121.67
2007/6/1,121.67,121.99,121.46,122.05
2007/6/4,122.05,122.14,121.69,121.81
2007/6/5,121.81,122.12,121.55,121.33
2007/6/6,121.33,121.94,121.12,121.02
2007/6/7,121.02,121.5,120.87,121.1
2007/6/8,121.1,121.57,120.77,121.68
2007/6/11,121.68,121.84,120.77,121.79
2007/6/12,121.79,121.84,121.52,121.76
2007/6/13,121.76,121.86,121.6,121.6
2007/6/14,121.6,122.77,121.5,122.95
2007/6/15,122.95,123.14,122.55,123.44
2007/6/18,123.44,123.66,122.88,123.61
2007/6/19,123.61,123.76,123.32,123.37
2007/6/20,123.37,123.73,123.32,123.58
2007/6/21,123.58,123.68,123.1,123.67
2007/6/22,123.67,123.75,123.4,123.87
2007/6/25,123.87,124.14,123.7,123.56
2007/6/26,123.56,123.95,123.31,123.25
2007/6/27,123.25,123.71,122.81,122.5
2007/6/28,122.5,123.27,122.23,123.22
2007/6/29,123.22,123.37,122.78,123.04
2007/7/2,123.04,123.56,122.99,122.33
2007/7/3,122.33,123.28,122.09,122.39
2007/7/4,122.39,122.69,122.13,122.63
2007/7/5,122.63,122.68,122.22,122.87
2007/7/6,122.87,123.02,122.38,123.38
2007/7/9,123.38,123.56,122.86,123.33
2007/7/10,123.33,123.67,123.22,121.84
2007/7/11,121.84,123.49,121.88,122.1
2007/7/12,122.1,122.3,120.99,122.43
2007/7/13,122.43,122.6,121.83,122.04
2007/7/16,122.04,122.62,121.92,121.81
2007/7/17,121.81,122.19,121.55,122.31
2007/7/18,122.31,122.41,121.69,121.88
2007/7/19,121.88,122.34,121.58,122.06
2007/7/20,122.06,122.18,121.74,121.23
2007/7/23,121.23,122.44,120.87,121.31
2007/7/24,121.31,122.22,120.8,120.21
2007/7/25,120.21,121.14,120.03,120.6
2007/7/26,120.6,120.65,119.8,118.81
2007/7/27,118.81,120.75,118.72,118.81
2007/7/30,118.81,119.29,118.02,119.04
2007/7/31,119.04,119.08,118.04,118.88
2007/8/1,118.88,119.5,118.77,118.53
2007/8/2,118.53,118.98,117.6,119.22
2007/8/3,119.22,119.38,118.33,118.26
2007/8/6,118.26,119.32,118.16,118.91
2007/8/7,118.91,119.1,117.19,118.71
2007/8/8,118.71,118.91,117.97,119.69
2007/8/9,119.69,119.84,118.72,118.25
2007/8/10,118.25,119.77,118.16,118.32
2007/8/13,118.32,118.75,117.21,118.37
2007/8/14,118.37,118.57,117.68,117.82
2007/8/15,117.82,118.52,117.67,116.98
2007/8/16,116.98,117.65,116.61,113.11
2007/8/17,113.11,116.74,112.01,114
2007/8/20,114,114.92,111.6,114.91
